Contrast,#term ID,term description,genes mapped,enrichment score,direction,false discovery rate,method,matching proteins in your input (IDs),matching proteins in your input (labels)
AD_NPH,GO:0030182,Neuron differentiation,77,3.23341,top,0.0028,ks,"9606.ENSP00000043402,9606.ENSP00000219070,9606.ENSP00000221891,9606.ENSP00000222399,9606.ENSP00000231721,9606.ENSP00000245907,9606.ENSP00000247271,9606.ENSP00000251268,9606.ENSP00000252486,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000264025,9606.ENSP00000270142,9606.ENSP00000271332,9606.ENSP00000277120,9606.ENSP00000281821,9606.ENSP00000284240,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000289749,9606.ENSP00000294728,9606.ENSP00000296861,9606.ENSP00000305988,9606.ENSP00000306449,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000321951,9606.ENSP00000324173,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000330862,9606.ENSP00000335397,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344786,9606.ENSP00000345179,9606.ENSP00000347591,9606.ENSP00000350364,9606.ENSP00000350425,9606.ENSP00000352288,9606.ENSP00000353030,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000359629,9606.ENSP00000363773,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000368678,9606.ENSP00000370593,9606.ENSP00000373244,9606.ENSP00000376048,9606.ENSP00000377047,9606.ENSP00000378401,9606.ENSP00000380602,9606.ENSP00000383392,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000396722,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000419425,9606.ENSP00000420321,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000455114,9606.ENSP00000480132,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497691","RTN4R,MMP2,APLP1,LAMB1,SEMA3G,C3,OMG,MEGF8,APOE,CHL1,SEMA7A,NECTIN1,SOD1,CELSR2,NTRK2,EPHA4,THY1,APP,CSF1R,NBL1,VCAM1,TNFRSF21,ALCAM,GPR37,LAMB2,NPTX1,B4GAT1,FAIM2,HSPA5,SEMA6D,CNTN2,OPCML,RTN4RL2,PTN,NEO1,NFASC,APOD,GFRA1,NEGR1,APOA4,PLXNB2,PTPRF,TNR,EFNA1,EPHA7,L1CAM,CRTAC1,C1QA,SLITRK1,NRCAM,AGRN,PTPRD,CSPG5,MAG,PTPRZ1,SPOCK1,CNTN4,NCAM2,NRXN1,RELN,SEMA4B,NTM,LAMA2,FGFR2,PPIA,ROBO1,ADM,DAG1,CNTN1,HEXA,NCAM1,NRN1,SEMA3B,CDH4,NRXN3,ACTB,APLP2"
AD_NPH,GO:0030451,"Regulation of complement activation, alternative pathway",3,8.80268,bottom,0.003,afc,"9606.ENSP00000245907,9606.ENSP00000356399,9606.ENSP00000378131","C3,CFH,CFI"
AD_NPH,GO:0050818,Regulation of coagulation,21,4.7913,bottom,0.003,ks,"9606.ENSP00000181383,9606.ENSP00000205948,9606.ENSP00000216968,9606.ENSP00000226218,9606.ENSP00000232003,9606.ENSP00000234071,9606.ENSP00000252486,9606.ENSP00000253496,9606.ENSP00000264690,9606.ENSP00000278407,9606.ENSP00000301522,9606.ENSP00000306099,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000321853,9606.ENSP00000330382,9606.ENSP00000336829,9606.ENSP00000356671,9606.ENSP00000377783,9606.ENSP00000493985,9606.ENSP00000498441","CPB2,APOH,PROCR,VTN,HRG,PROC,APOE,F12,KLKB1,SERPING1,PRDX2,FGB,F2,PLG,SERPINF2,PDGFB,FGG,SERPINC1,PROS1,KNG1,FGA"
AD_NPH,GO:0120035,Regulation of plasma membrane bounded cell projection organization,54,3.28645,top,0.0032,ks,"9606.ENSP00000043402,9606.ENSP00000053867,9606.ENSP00000200691,9606.ENSP00000231721,9606.ENSP00000232003,9606.ENSP00000251268,9606.ENSP00000252486,9606.ENSP00000254722,9606.ENSP00000259486,9606.ENSP00000260950,9606.ENSP00000261918,9606.ENSP00000265342,9606.ENSP00000269141,9606.ENSP00000277120,9606.ENSP00000281821,9606.ENSP00000284240,9606.ENSP00000284981,9606.ENSP00000295777,9606.ENSP00000312942,9606.ENSP00000324173,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000335397,9606.ENSP00000341170,9606.ENSP00000346839,9606.ENSP00000350364,9606.ENSP00000352288,9606.ENSP00000353030,9606.ENSP00000355627,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000366047,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000368678,9606.ENSP00000370593,9606.ENSP00000376048,9606.ENSP00000378401,9606.ENSP00000378517,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000398632,9606.ENSP00000399376,9606.ENSP00000418112,9606.ENSP00000420321,9606.ENSP00000447006,9606.ENSP00000466134,9606.ENSP00000467537,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000497910","RTN4R,GRN,MT3,SEMA3G,HRG,MEGF8,APOE,SERPINF1,ENPP2,MSTN,SEMA7A,FSTL4,CDH2,NTRK2,EPHA4,THY1,APP,SERPINI1,SEZ6,HSPA5,SEMA6D,CNTN2,RTN4RL2,PTN,FN1,NEGR1,PLXNB2,PTPRF,AGT,TNR,EFNA1,EPHA7,L1CAM,KLK6,SLITRK1,NRCAM,AGRN,PTPRD,MAG,SPOCK1,SPP1,NRXN1,RELN,SEMA4B,CD44,PRNP,PTPRG,ROBO1,CNTN1,PRKCSH,PTPRS,SEMA3B,CDH4,B2M"
AD_NPH,GO:0050878,Regulation of body fluid levels,36,3.89424,bottom,0.0034,ks,"9606.ENSP00000181383,9606.ENSP00000205948,9606.ENSP00000215727,9606.ENSP00000216968,9606.ENSP00000218099,9606.ENSP00000226218,9606.ENSP00000232003,9606.ENSP00000234071,9606.ENSP00000252486,9606.ENSP00000253496,9606.ENSP00000264690,9606.ENSP00000271332,9606.ENSP00000278407,9606.ENSP00000301178,9606.ENSP00000301522,9606.ENSP00000306099,9606.ENSP00000306100,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000321853,9606.ENSP00000330382,9606.ENSP00000331544,9606.ENSP00000336829,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356671,9606.ENSP00000356771,9606.ENSP00000364709,9606.ENSP00000377783,9606.ENSP00000416066,9606.ENSP00000419425,9606.ENSP00000436607,9606.ENSP00000493985,9606.ENSP00000494750,9606.ENSP00000498441,9606.ENSP00000498879","CPB2,APOH,SERPIND1,PROCR,F9,VTN,HRG,PROC,APOE,F12,KLKB1,CELSR2,SERPING1,AXL,PRDX2,FGB,PAM,F2,PLG,SERPINF2,PDGFB,FBLN1,FGG,FN1,F13B,SERPINC1,F5,F10,PROS1,SERPINA1,PPIA,ADM,KNG1,ACTB,FGA,CD59"
AD_NPH,GO:0048468,Cell development,102,2.97598,top,0.0035,ks,"9606.ENSP00000043402,9606.ENSP00000053867,9606.ENSP00000200691,9606.ENSP00000212355,9606.ENSP00000219070,9606.ENSP00000221891,9606.ENSP00000222399,9606.ENSP00000231721,9606.ENSP00000243077,9606.ENSP00000245907,9606.ENSP00000247271,9606.ENSP00000251268,9606.ENSP00000252486,9606.ENSP00000256509,9606.ENSP00000258341,9606.ENSP00000261918,9606.ENSP00000262644,9606.ENSP00000262919,9606.ENSP00000264025,9606.ENSP00000265727,9606.ENSP00000269141,9606.ENSP00000270142,9606.ENSP00000271332,9606.ENSP00000277120,9606.ENSP00000281821,9606.ENSP00000284240,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000289749,9606.ENSP00000295113,9606.ENSP00000296861,9606.ENSP00000301178,9606.ENSP00000301244,9606.ENSP00000305988,9606.ENSP00000306449,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000309953,9606.ENSP00000311184,9606.ENSP00000315130,9606.ENSP00000324857,9606.ENSP00000330382,9606.ENSP00000330633,9606.ENSP00000330862,9606.ENSP00000335397,9606.ENSP00000336829,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344155,9606.ENSP00000344786,9606.ENSP00000345179,9606.ENSP00000345229,9606.ENSP00000346839,9606.ENSP00000347591,9606.ENSP00000350364,9606.ENSP00000350425,9606.ENSP00000352288,9606.ENSP00000352798,9606.ENSP00000353007,9606.ENSP00000353030,9606.ENSP00000353408,9606.ENSP00000355627,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358045,9606.ENSP00000358309,9606.ENSP00000358777,9606.ENSP00000359077,9606.ENSP00000359629,9606.ENSP00000363040,9606.ENSP00000363773,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000368678,9606.ENSP00000369055,9606.ENSP00000370698,9606.ENSP00000373244,9606.ENSP00000376048,9606.ENSP00000377047,9606.ENSP00000380602,9606.ENSP00000383392,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000396722,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000420321,9606.ENSP00000423354,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000455114,9606.ENSP00000467537,9606.ENSP00000480132,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497691","RTN4R,GRN,MT3,TGFBR3,MMP2,APLP1,LAMB1,SEMA3G,LRP1,C3,OMG,MEGF8,APOE,CHL1,LAMC1,SEMA7A,IMPAD1,ATRN,NECTIN1,ADAM22,CDH2,SOD1,CELSR2,NTRK2,EPHA4,THY1,APP,CSF1R,NBL1,FRZB,TNFRSF21,AXL,SPINT2,ALCAM,GPR37,LAMB2,NPTX1,B4GAT1,EFEMP2,WFIKKN2,CLU,SEMA6D,PDGFB,CNTN2,OPCML,RTN4RL2,FGG,PTN,NEO1,ABCA2,NFASC,APOD,DNER,FN1,GFRA1,NEGR1,APOA4,PLXNB2,COL18A1,SULF2,PTPRF,MSN,AGT,TNR,EFNA1,ECM1,EPHA7,ATP6AP1,L1CAM,CRTAC1,MEGF9,C1QA,SLITRK1,NRCAM,AGRN,B4GALT1,IL6ST,CSPG5,MAG,PTPRZ1,CNTN4,NCAM2,NRXN1,RELN,SEMA4B,NTM,LAMA2,FGFR2,ROBO1,MEGF10,ADM,DAG1,CNTN1,HEXA,PTPRS,NCAM1,NRN1,SEMA3B,CDH4,NRXN3,ACTB,APLP2"
AD_NPH,GO:0006096,Glycolytic process,8,6.44599,top,0.0036,afc,"9606.ENSP00000229270,9606.ENSP00000320171,9606.ENSP00000362413,9606.ENSP00000378731,9606.ENSP00000437402,9606.ENSP00000445175,9606.ENSP00000495530,9606.ENSP00000496166","TPI1,PKM,PGK1,ALDOC,ENO2,LDHA,ENO1,ALDOA"
AD_NPH,GO:0050804,Modulation of chemical synaptic transmission,32,4.1367,top,0.0038,ks,"9606.ENSP00000249330,9606.ENSP00000252486,9606.ENSP00000265634,9606.ENSP00000266546,9606.ENSP00000269141,9606.ENSP00000277120,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000291295,9606.ENSP00000307549,9606.ENSP00000327545,9606.ENSP00000330633,9606.ENSP00000341170,9606.ENSP00000355627,9606.ENSP00000356646,9606.ENSP00000358715,9606.ENSP00000361112,9606.ENSP00000366513,9606.ENSP00000370593,9606.ENSP00000373244,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000388823,9606.ENSP00000390084,9606.ENSP00000392423,9606.ENSP00000399376,9606.ENSP00000400365,9606.ENSP00000400894,9606.ENSP00000467537,9606.ENSP00000477141,9606.ENSP00000479811,9606.ENSP00000489551","VGF,APOE,NPTX2,CLSTN3,CDH2,NTRK2,EPHA4,APP,CALM3,NPTX1,NPTXR,CNTN2,PTN,AGT,TNR,SORCS3,CHRDL1,CLSTN1,PTPRD,CSPG5,CNTN4,NRXN1,NSG1,SHISA6,RELN,PRNP,LAMA2,PENK,PTPRS,FRRS1L,CNTNAP4,NRXN3"
AD_NPH,GO:0002699,Positive regulation of immune effector process,12,4.16716,both ends,0.004,afc,"9606.ENSP00000217407,9606.ENSP00000245907,9606.ENSP00000261918,9606.ENSP00000265983,9606.ENSP00000296280,9606.ENSP00000299367,9606.ENSP00000329797,9606.ENSP00000356030,9606.ENSP00000360522,9606.ENSP00000396688,9606.ENSP00000416561,9606.ENSP00000497910","LBP,C3,SEMA7A,HPX,MASP1,C2,CADM1,CD55,RBP4,C4A,CFB,B2M"
AD_NPH,GO:0007411,Axon guidance,32,4.66811,top,0.0043,ks,"9606.ENSP00000231721,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000264025,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000305988,9606.ENSP00000307156,9606.ENSP00000309096,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000341198,9606.ENSP00000344786,9606.ENSP00000352288,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000368314,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000400365,9606.ENSP00000420321,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000480132,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551","SEMA3G,CHL1,SEMA7A,NECTIN1,EPHA4,APP,CSF1R,ALCAM,LAMB2,B4GAT1,SEMA6D,CNTN2,NEO1,NFASC,PLXNB2,TNR,EFNA1,EPHA7,L1CAM,NRCAM,CNTN4,NRXN1,RELN,SEMA4B,LAMA2,ROBO1,DAG1,CNTN1,NCAM1,SEMA3B,CDH4,NRXN3"
AD_NPH,GO:0010975,Regulation of neuron projection development,47,3.74839,top,0.0043,ks,"9606.ENSP00000043402,9606.ENSP00000053867,9606.ENSP00000200691,9606.ENSP00000231721,9606.ENSP00000251268,9606.ENSP00000252486,9606.ENSP00000254722,9606.ENSP00000261918,9606.ENSP00000265342,9606.ENSP00000269141,9606.ENSP00000277120,9606.ENSP00000281821,9606.ENSP00000284240,9606.ENSP00000295777,9606.ENSP00000312942,9606.ENSP00000324173,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000335397,9606.ENSP00000341170,9606.ENSP00000346839,9606.ENSP00000350364,9606.ENSP00000352288,9606.ENSP00000353030,9606.ENSP00000355627,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000366047,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000370593,9606.ENSP00000376048,9606.ENSP00000378401,9606.ENSP00000378517,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000418112,9606.ENSP00000420321,9606.ENSP00000447006,9606.ENSP00000466134,9606.ENSP00000467537,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000497910","RTN4R,GRN,MT3,SEMA3G,MEGF8,APOE,SERPINF1,SEMA7A,FSTL4,CDH2,NTRK2,EPHA4,THY1,SERPINI1,SEZ6,HSPA5,SEMA6D,CNTN2,RTN4RL2,PTN,FN1,NEGR1,PLXNB2,PTPRF,AGT,TNR,EFNA1,EPHA7,L1CAM,KLK6,SLITRK1,NRCAM,PTPRD,MAG,SPOCK1,SPP1,NRXN1,RELN,SEMA4B,PTPRG,ROBO1,CNTN1,PRKCSH,PTPRS,SEMA3B,CDH4,B2M"
AD_NPH,GO:0044282,Small molecule catabolic process,13,5.3355,top,0.0043,afc,"9606.ENSP00000200691,9606.ENSP00000222381,9606.ENSP00000229270,9606.ENSP00000238018,9606.ENSP00000252486,9606.ENSP00000262644,9606.ENSP00000284031,9606.ENSP00000320171,9606.ENSP00000340278,9606.ENSP00000359539,9606.ENSP00000362413,9606.ENSP00000437402,9606.ENSP00000495530","MT3,PON1,TPI1,GDA,APOE,IMPAD1,DDAH1,PKM,PARK7,GOT1,PGK1,ENO2,ENO1"
AD_NPH,GO:0050766,Positive regulation of phagocytosis,12,4.07167,both ends,0.0043,afc,"9606.ENSP00000236850,9606.ENSP00000245907,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000296280,9606.ENSP00000299367,9606.ENSP00000303366,9606.ENSP00000320866,9606.ENSP00000356969,9606.ENSP00000396688,9606.ENSP00000416561,9606.ENSP00000478763","APOA1,C3,SOD1,AHSG,MASP1,C2,LMAN2,CALR,APOA2,C4A,CFB,SIRPA"
AD_NPH,GO:0051963,Regulation of synapse assembly,15,4.94048,top,0.0043,afc,"9606.ENSP00000264025,9606.ENSP00000266546,9606.ENSP00000277120,9606.ENSP00000284981,9606.ENSP00000307549,9606.ENSP00000350364,9606.ENSP00000355751,9606.ENSP00000358309,9606.ENSP00000366288,9606.ENSP00000366513,9606.ENSP00000368678,9606.ENSP00000370593,9606.ENSP00000385142,9606.ENSP00000467537,9606.ENSP00000498662","NECTIN1,CLSTN3,NTRK2,APP,NPTX1,NEGR1,THBS2,EPHA7,SLITRK1,CLSTN1,AGRN,PTPRD,NRXN1,PTPRS,LRRC4B"
AD_NPH,GO:0099536,Synaptic signaling,26,3.8598,top,0.0045,ks,"9606.ENSP00000252486,9606.ENSP00000265459,9606.ENSP00000265634,9606.ENSP00000266546,9606.ENSP00000277120,9606.ENSP00000287641,9606.ENSP00000296777,9606.ENSP00000301908,9606.ENSP00000307549,9606.ENSP00000308938,9606.ENSP00000312942,9606.ENSP00000340278,9606.ENSP00000356646,9606.ENSP00000361112,9606.ENSP00000368678,9606.ENSP00000370593,9606.ENSP00000373244,9606.ENSP00000374069,9606.ENSP00000385142,9606.ENSP00000388823,9606.ENSP00000390084,9606.ENSP00000399485,9606.ENSP00000400894,9606.ENSP00000442600,9606.ENSP00000462701,9606.ENSP00000489551","APOE,NRXN2,NPTX2,CLSTN3,NTRK2,SST,CARTPT,PNOC,NPTX1,PLG,SEZ6,PARK7,TNR,CHRDL1,AGRN,PTPRD,CSPG5,PTPRN2,NRXN1,NSG1,SHISA6,LY6H,PENK,DAG1,CDH8,NRXN3"
AD_NPH,GO:0008038,Neuron recognition,12,5.43266,top,0.0046,afc,"9606.ENSP00000251268,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000296861,9606.ENSP00000330633,9606.ENSP00000330862,9606.ENSP00000359629,9606.ENSP00000368314,9606.ENSP00000380602,9606.ENSP00000383392,9606.ENSP00000396722,9606.ENSP00000420321","MEGF8,EPHA4,APP,TNFRSF21,CNTN2,OPCML,CRTAC1,NRCAM,CNTN4,NCAM2,NTM,ROBO1"
AD_NPH,GO:0006091,Generation of precursor metabolites and energy,13,5.23597,top,0.006,afc,"9606.ENSP00000200691,9606.ENSP00000229270,9606.ENSP00000249330,9606.ENSP00000305692,9606.ENSP00000320171,9606.ENSP00000321259,9606.ENSP00000362413,9606.ENSP00000370698,9606.ENSP00000378731,9606.ENSP00000437402,9606.ENSP00000445175,9606.ENSP00000495530,9606.ENSP00000496166","MT3,TPI1,VGF,GAA,PKM,TALDO1,PGK1,IL6ST,ALDOC,ENO2,LDHA,ENO1,ALDOA"
AD_NPH,GO:0002682,Regulation of immune system process,97,2.15062,bottom,0.0063,ks,"9606.ENSP00000053867,9606.ENSP00000166139,9606.ENSP00000215909,9606.ENSP00000216361,9606.ENSP00000217407,9606.ENSP00000220166,9606.ENSP00000223642,9606.ENSP00000227266,9606.ENSP00000230036,9606.ENSP00000232003,9606.ENSP00000233809,9606.ENSP00000236850,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000256178,9606.ENSP00000259396,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000261918,9606.ENSP00000262120,9606.ENSP00000263408,9606.ENSP00000263413,9606.ENSP00000263593,9606.ENSP00000265132,9606.ENSP00000265983,9606.ENSP00000266542,9606.ENSP00000270142,9606.ENSP00000278407,9606.ENSP00000284240,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000289749,9606.ENSP00000292609,9606.ENSP00000294728,9606.ENSP00000296280,9606.ENSP00000296777,9606.ENSP00000296861,9606.ENSP00000299367,9606.ENSP00000301178,9606.ENSP00000301522,9606.ENSP00000313967,9606.ENSP00000314299,9606.ENSP00000315130,9606.ENSP00000320866,9606.ENSP00000322061,9606.ENSP00000323929,9606.ENSP00000325527,9606.ENSP00000327513,9606.ENSP00000329797,9606.ENSP00000339477,9606.ENSP00000339730,9606.ENSP00000340278,9606.ENSP00000341170,9606.ENSP00000345179,9606.ENSP00000346839,9606.ENSP00000353408,9606.ENSP00000354458,9606.ENSP00000356030,9606.ENSP00000356037,9606.ENSP00000356385,9606.ENSP00000356395,9606.ENSP00000356399,9606.ENSP00000356946,9606.ENSP00000356969,9606.ENSP00000357981,9606.ENSP00000358045,9606.ENSP00000360281,9606.ENSP00000360522,9606.ENSP00000360697,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000366091,9606.ENSP00000370593,9606.ENSP00000370698,9606.ENSP00000378131,9606.ENSP00000383115,9606.ENSP00000385035,9606.ENSP00000385519,9606.ENSP00000391826,9606.ENSP00000394936,9606.ENSP00000396688,9606.ENSP00000399376,9606.ENSP00000416561,9606.ENSP00000418009,9606.ENSP00000431254,9606.ENSP00000442157,9606.ENSP00000444271,9606.ENSP00000467537,9606.ENSP00000468253,9606.ENSP00000478763,9606.ENSP00000479119,9606.ENSP00000479675,9606.ENSP00000480035,9606.ENSP00000480322,9606.ENSP00000494750,9606.ENSP00000497910,9606.ENSP00000498879","GRN,FSTL3,LGALS1,COCH,LBP,CTSH,C5,CTSC,GPLD1,HRG,IGFBP2,APOA1,C3,APOE,LYVE1,ORM1,CCN3,MSTN,SEMA7A,TWSG1,C9,C6,SIAE,AMBP,HPX,C1RL,SOD1,SERPING1,THY1,APP,CSF1R,NBL1,PGLYRP2,VCAM1,MASP1,CARTPT,TNFRSF21,C2,AXL,PRDX2,C1QB,CFHR1,CLU,CALR,C7,A2M,FBN1,CSF1,CADM1,ICOSLG,THBS4,PARK7,PTN,APOD,FN1,MSN,C8A,CD55,C4BPA,CFHR2,CFHR3,CFH,FCGR3A,APOA2,CTSS,ECM1,C8B,RBP4,C8G,C1QC,C1QA,MOG,PTPRD,IL6ST,CFI,COLEC12,C1S,CD14,IGF2,ORM2,C4A,PRNP,CFB,RARRES2,IGLL5,PIANP,C1R,PTPRS,CFD,SIRPA,IGHV1-3,IGHV3-15,IGHV3-72,CD99L2,ACTB,B2M,CD59"
AD_NPH,GO:0006793,Phosphorus metabolic process,51,2.79289,top,0.007,ks,"9606.ENSP00000204679,9606.ENSP00000212355,9606.ENSP00000222381,9606.ENSP00000229270,9606.ENSP00000230036,9606.ENSP00000236850,9606.ENSP00000238018,9606.ENSP00000259486,9606.ENSP00000261918,9606.ENSP00000262644,9606.ENSP00000264005,9606.ENSP00000265983,9606.ENSP00000277120,9606.ENSP00000281821,9606.ENSP00000284240,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000291295,9606.ENSP00000295718,9606.ENSP00000301178,9606.ENSP00000320171,9606.ENSP00000321259,9606.ENSP00000330382,9606.ENSP00000339824,9606.ENSP00000340278,9606.ENSP00000344155,9606.ENSP00000350425,9606.ENSP00000353030,9606.ENSP00000356969,9606.ENSP00000358309,9606.ENSP00000359131,9606.ENSP00000361064,9606.ENSP00000362413,9606.ENSP00000370473,9606.ENSP00000370593,9606.ENSP00000374069,9606.ENSP00000377047,9606.ENSP00000378058,9606.ENSP00000378731,9606.ENSP00000387159,9606.ENSP00000392423,9606.ENSP00000393312,9606.ENSP00000410294,9606.ENSP00000418112,9606.ENSP00000437402,9606.ENSP00000445175,9606.ENSP00000467537,9606.ENSP00000475986,9606.ENSP00000486361,9606.ENSP00000495530,9606.ENSP00000496166","GNPTG,TGFBR3,PON1,TPI1,GPLD1,APOA1,GDA,ENPP2,SEMA7A,IMPAD1,LCAT,HPX,NTRK2,EPHA4,THY1,APP,CSF1R,CALM3,PTPRN,AXL,PKM,TALDO1,PDGFB,FGFR3,PARK7,ABCA2,APOA4,PTPRF,APOA2,EPHA7,EXTL2,MINPP1,PGK1,IGFBP3,PTPRD,PTPRN2,PTPRZ1,EFEMP1,ALDOC,NPPC,RELN,FGFR1,FGFR2,PTPRG,ENO2,LDHA,PTPRS,ACYP2,DBI,ENO1,ALDOA"
AD_NPH,GO:0007420,Brain development,46,3.70325,top,0.0071,ks,"9606.ENSP00000043402,9606.ENSP00000200691,9606.ENSP00000221891,9606.ENSP00000222399,9606.ENSP00000261918,9606.ENSP00000262120,9606.ENSP00000262919,9606.ENSP00000269141,9606.ENSP00000271332,9606.ENSP00000277120,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000291295,9606.ENSP00000301178,9606.ENSP00000312942,9606.ENSP00000319281,9606.ENSP00000321951,9606.ENSP00000324173,9606.ENSP00000324857,9606.ENSP00000329797,9606.ENSP00000330633,9606.ENSP00000331210,9606.ENSP00000344786,9606.ENSP00000345179,9606.ENSP00000350364,9606.ENSP00000352288,9606.ENSP00000356646,9606.ENSP00000358309,9606.ENSP00000363827,9606.ENSP00000368314,9606.ENSP00000376048,9606.ENSP00000380602,9606.ENSP00000384193,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000410294,9606.ENSP00000418112,9606.ENSP00000420321,9606.ENSP00000422533,9606.ENSP00000425915,9606.ENSP00000445175,9606.ENSP00000447006,9606.ENSP00000467537,9606.ENSP00000481917,9606.ENSP00000494750,9606.ENSP00000499387","RTN4R,MT3,APLP1,LAMB1,SEMA7A,TWSG1,ATRN,CDH2,CELSR2,NTRK2,APP,CSF1R,CALM3,AXL,SEZ6,BASP1,FAIM2,HSPA5,SEMA6D,CADM1,CNTN2,BCAN,NFASC,APOD,NEGR1,PLXNB2,TNR,EPHA7,HSPG2,NRCAM,MAG,CNTN4,CADM2,NRXN1,RELN,FGFR2,PTPRG,ROBO1,ADGRL3,SELENOP,LDHA,CNTN1,PTPRS,SEZ6L2,ACTB,SDF4"
AD_NPH,GO:0001505,Regulation of neurotransmitter levels,7,6.50207,top,0.0073,afc,"9606.ENSP00000265459,9606.ENSP00000291295,9606.ENSP00000340278,9606.ENSP00000373244,9606.ENSP00000374069,9606.ENSP00000385142,9606.ENSP00000489551","NRXN2,CALM3,PARK7,CSPG5,PTPRN2,NRXN1,NRXN3"
